"File Name","Leaf #"
"JR_HL 3920.JPG","1.0"
"JR_HL 3921.JPG","1.0"
"JR_HL 3922.JPG","1.0"
"JR_HL 3923.JPG","1.0"
"JR_HL 3924.JPG","1.0"
"JR_HL 3925.JPG","1.0"
"JR_HL 3926.JPG","1.0"
"JR_HL 3927.JPG","2.0"
"JR_HL 3928.JPG","2.0"
"JR_HL 3929.JPG","2.0"
"JR_HL 3930.JPG","2.0"
"JR_HL 3931.JPG","2.0"
"JR_HL 3932.JPG","2.0"
"JR_HL 3933.JPG","2.0"
"JR_HL 3934.JPG","2.0"
"JR_HL 3935.JPG","2.0"
"JR_HL 3936.JPG","2.0"
"JR_HL 3937.JPG","3.0"
"JR_HL 3938.JPG","3.0"
"JR_HL 3940.JPG","3.0"
"JR_HL 3941.JPG","3.0"
"JR_HL 3942.JPG","3.0"
"JR_HL 3943.JPG","3.0"
"JR_HL 3944.JPG","3.0"
"JR_HL 3945.JPG","3.0"
"JR_HL 3946.JPG","3.0"
"JR_HL 3947.JPG","4.0"
"JR_HL 3948.JPG","4.0"
"JR_HL 3949.JPG","4.0"
"JR_HL 3950.JPG","4.0"
"JR_HL 3951.JPG","4.0"
"JR_HL 3952.JPG","4.0"
"JR_HL 3953.JPG","4.0"
"JR_HL 3969.JPG","5.0"
"JR_HL 3970.JPG","5.0"
"JR_HL 3971.JPG","5.0"
"JR_HL 3972.JPG","5.0"
"JR_HL 3973.JPG","5.0"
"JR_HL 3974.JPG","5.0"
"JR_HL 3975.JPG","5.0"
"JR_HL 3976.JPG","5.0"
"JR_HL 3977.JPG","5.0"
"JR_HL 3978.JPG","5.0"
"JR_HL 3979.JPG","6.0"
"JR_HL 3980.JPG","6.0"
"JR_HL 3981.JPG","6.0"
"JR_HL 3982.JPG","6.0"
"JR_HL 3983.JPG","6.0"
"JR_HL 3984.JPG","6.0"
"JR_HL 3985.JPG","6.0"
"JR_HL 3986.JPG","6.0"
"JR_HL 3987.JPG","6.0"
"JR_HL 3988.JPG","6.0"
"JR_HL 3989.JPG","7.0"
"JR_HL 3990.JPG","7.0"
"JR_HL 3991.JPG","7.0"
"JR_HL 3992.JPG","7.0"
"JR_HL 3993.JPG","7.0"
"JR_HL 3994.JPG","7.0"
"JR_HL 3995.JPG","7.0"
"JR_HL 3996.JPG","7.0"
"JR_HL 3997.JPG","7.0"
"JR_HL 3998.JPG","7.0"
"JR_HL 3999.JPG","7.0"
"JR_HL 4000.JPG","8.0"
"JR_HL 4001.JPG","8.0"
"JR_HL 4002.JPG","8.0"
"JR_HL 4003.JPG","8.0"
"JR_HL 4004.JPG","8.0"
"JR_HL 4005.JPG","8.0"
"JR_HL 4006.JPG","8.0"
"JR_HL 4007.JPG","8.0"
"JR_HL 4008.JPG","8.0"
"JR_HL 4009.JPG","8.0"
"JR_HL 4010.JPG","8.0"
"JR_HL 4011.JPG","8.0"
"JR_HL 4012.JPG","9.0"
"JR_HL 4013.JPG","9.0"
"JR_HL 4014.JPG","9.0"
"JR_HL 4015.JPG","9.0"
"JR_HL 4016.JPG","9.0"
"JR_HL 4017.JPG","9.0"
"JR_HL 4018.JPG","9.0"
"JR_HL 4019.JPG","9.0"
"JR_HL 4020.JPG","9.0"
"JR_HL 4021.JPG","9.0"
"JR_HL 4022.JPG","9.0"
"JR_HL 4023.JPG","9.0"
"JR_HL 4024.JPG","9.0"
"JR_HL 4025.JPG","10.0"
"JR_HL 4026.JPG","10.0"
"JR_HL 4027.JPG","10.0"
"JR_HL 4028.JPG","10.0"
"JR_HL 4029.JPG","10.0"
"JR_HL 4030.JPG","10.0"
"JR_HL 4031.JPG","10.0"
"JR_HL 4032.JPG","10.0"
"JR_HL 4033.JPG","11.0"
"JR_HL 4034.JPG","11.0"
"JR_HL 4035.JPG","11.0"
"JR_HL 4036.JPG","11.0"
"JR_HL 4037.JPG","11.0"
"JR_HL 4038.JPG","11.0"
"JR_HL 4039.JPG","11.0"
"JR_HL 4040.JPG","11.0"
"JR_HL 4041.JPG","11.0"
"JR_HL 4042.JPG","11.0"
"JR_HL 4043.JPG","11.0"
"JR_HL 4044.JPG","12.0"
"JR_HL 4045.JPG","12.0"
"JR_HL 4046.JPG","12.0"
"JR_HL 4047.JPG","12.0"
"JR_HL 4048.JPG","12.0"
"JR_HL 4049.JPG","12.0"
"JR_HL 4050.JPG","12.0"
"JR_HL 4051.JPG","12.0"
"JR_HL 4052.JPG","12.0"
"JR_HL 4053.JPG","13.0"
"JR_HL 4054.JPG","13.0"
"JR_HL 4055.JPG","13.0"
"JR_HL 4056.JPG","13.0"
"JR_HL 4057.JPG","13.0"
"JR_HL 4058.JPG","13.0"
"JR_HL 4059.JPG","13.0"
"JR_HL 4060.JPG","13.0"
"JR_HL 4061.JPG","13.0"
"JR_HL 4062.JPG","14.0"
"JR_HL 4063.JPG","14.0"
"JR_HL 4064.JPG","14.0"
"JR_HL 4065.JPG","14.0"
"JR_HL 4066.JPG","14.0"
"JR_HL 4067.JPG","14.0"
"JR_HL 4068.JPG","14.0"
"JR_HL 4069.JPG","14.0"
"JR_HL 4070.JPG","14.0"
"JR_HL 4080.JPG","15.0"
"JR_HL 4081.JPG","15.0"
"JR_HL 4082.JPG","15.0"
"JR_HL 4083.JPG","15.0"
"JR_HL 4084.JPG","15.0"
"JR_HL 4085.JPG","15.0"
"JR_HL 4087.JPG","n/a"
"JR_HL 4088.JPG","16.0"
"JR_HL 4089.JPG","16.0"
"JR_HL 4090.JPG","16.0"
"JR_HL 4091.JPG","16.0"
"JR_HL 4092.JPG","16.0"
